ID1,ID2,Alignment Score
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Gambierdiscus polynesiensis gi|1149076696|gb|AQS99320.1| 3,154.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Viridiplantae Chlorophyta core chlorophytes Gonium pectorale gi|1004138199|gb|KXZ46216.1| 31,185.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Hematodinium sp. gi|818211084|gb|AKG25414.1| 13,208.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Hematodinium sp. gi|818211082|gb|AKG25413.1| 15,182.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Hematodinium sp. gi|818211088|gb|AKG25416.1| 9,200.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Karenia brevis gi|148536473|gb|ABQ85796.1| 2,166.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Karenia brevis gi|198444933|gb|ACH88381.1| 2,123.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Karenia brevis gi|198444898|gb|ACH88363.1| 6,198.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Karenia mikimotoi gi|941355196|dbj|BAT21732.1| 2,156.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Karenia mikimotoi gi|941355188|dbj|BAT21728.1| 2,157.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Karenia mikimotoi gi|941355198|dbj|BAT21733.1| 2,150.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Karlodinium sp. gi|113204665|gb|ABI34079.1| 2,137.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Merismopedia glauca gi|1361090430|ref|WP_106290345.1| 4,198.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Merismopedia glauca gi|1361087848|ref|WP_106287763.1| 6,196.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Merismopedia glauca gi|1360376726|gb|PSB01380.1| 6,194.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis  gi|513469370|gb|EPF17203.1| 12,215.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis  gi|1334967573|ref|WP_103112245.1| 3,181.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis  gi|1111745713|dbj|BAW32334.1| 16,205.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis aeruginosa gi|9965356|gb|AAG10057.1| 2,138.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis aeruginosa gi|193875668|gb|ACF24471.1| 2,149.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis aeruginosa gi|1733587002|dbj|GCA87397.1| 8,234.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis flos-aquae gi|1706109573|gb|TRV31866.1| 7,228.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis flos-aquae gi|1706105840|gb|TRV28337.1| 6,225.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis flos-aquae gi|1706116602|gb|TRV38529.1| 5,235.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis novacekii gi|1706062286|gb|TRU87067.1| 9,242.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis novacekii gi|1706068113|gb|TRU92512.1| 11,221.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis novacekii gi|1706068115|gb|TRU92514.1| 9,203.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis panniformis gi|1706162145|gb|TRV81286.1| 15,217.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis panniformis gi|914402333|gb|AKV70002.1| 6,232.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis panniformis gi|914402336|gb|AKV70005.1| 5,189.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis sp. gi|1705982252|gb|TRU12518.1| 8,229.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis sp. gi|1705937141|gb|TRT70605.1| 5,188.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis sp. gi|1705957026|gb|TRT88728.1| 6,231.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis viridis gi|1706041433|gb|TRU67710.1| 9,243.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis viridis gi|1706052071|gb|TRU77618.1| 9,243.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis viridis gi|1519311139|dbj|BBH42730.1| 11,243.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis wesenbergii gi|1706101380|gb|TRV24113.1| 5,186.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis wesenbergii gi|1706068711|gb|TRU93087.1| 7,229.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Microcystis wesenbergii gi|1706072375|gb|TRU96575.1| 7,183.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Plantae Chlorophyta Mamiellophyceae Micromonas commoda gi|255071123|ref|XP_002507643.1| 39,163.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Plantae Chlorophyta Mamiellophyceae Micromonas commoda gi|255070925|ref|XP_002507544.1| 23,167.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Plantae Chlorophyta Mamiellophyceae Micromonas commoda gi|226522819|gb|ACO68802.1| 23,167.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Plantae Chlorophyta Mamiellophyceae Micromonas pusilla gi|303273142|ref|XP_003055932.1| 2,125.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Plantae Chlorophyta Mamiellophyceae Micromonas pusilla gi|226462414|gb|EEH59706.1| 25,164.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Plantae Chlorophyta Mamiellophyceae Micromonas pusilla gi|226462028|gb|EEH59320.1| 2,121.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Protozoa Choanozoa Choanoflagellatea Monosiga brevicollis gi|167535569|ref|XP_001749458.1| 10,187.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Protozoa Choanozoa Choanoflagellatea Monosiga brevicollis gi|167516226|ref|XP_001742454.1| 4,174.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Protozoa Choanozoa Choanoflagellatea Monosiga brevicollis gi|163772086|gb|EDQ85743.1| 10,187.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Oscillatoria acuminata gi|427999447|gb|AFY80290.1| 7,202.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Oscillatoria acuminata gi|504962338|ref|WP_015149440.1| 5,204.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Oscillatoria acuminata gi|504959838|ref|WP_015146940.1| 7,202.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Oscillatoria nigro-viridis gi|504990109|ref|WP_015177211.1| 6,186.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Oscillatoria nigro-viridis gi|428242166|gb|AFZ07952.1| 6,186.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Oscillatoria nigro-viridis gi|428240892|gb|AFZ06678.1| 2,149.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Oscillatoria sancta gi|61374291|gb|AAX44135.1| 2,141.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Oscillatoria sp. gi|61374302|gb|AAX44140.1| 2,127.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Oscillatoria sp. gi|61374308|gb|AAX44143.1| 2,134.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Oscillatoria sp. gi|61374300|gb|AAX44139.1| 2,128.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Prorocentrum donghaiense gi|145423860|gb|ABP68562.1| 2,127.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Prorocentrum hoffmannianum gi|194354508|gb|ACF54733.1| 2,126.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Prorocentrum hoffmannianum gi|194354510|gb|ACF54734.1| 2,135.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Prorocentrum hoffmannianum gi|194354522|gb|ACF54740.1| 2,124.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Prorocentrum lima Unigene3917_All 3,171.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Prorocentrum lima Unigene44187_All 7,165.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Prorocentrum lima CL3053.Contig5_All 10,171.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Prorocentrum micans gi|113204663|gb|ABI34078.1| 2,136.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Prorocentrum micans gi|194354514|gb|ACF54736.1| 2,134.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Prorocentrum micans gi|194354516|gb|ACF54737.1| 2,136.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Prorocentrum rhathymum gi|194354520|gb|ACF54739.1| 2,121.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Ochrophyta Coscinodiscophyceae Skeletonema costatum gi|113204661|gb|ABI34077.1| 2,144.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Spirulina major gi|1119701989|ref|WP_072620081.1| 9,196.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Spirulina major gi|57638629|gb|AAW55352.1| 2,125.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Spirulina major gi|57638627|gb|AAW55351.1| 2,123.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Symbiodinium microadriaticum gi|1129182889|gb|OLP89862.1| 5,185.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Symbiodinium microadriaticum gi|1129167743|gb|OLP78851.1| 17,294.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Chromista Myzozoa Dinophyceae Symbiodinium microadriaticum gi|1129165202|gb|OLP77217.1| 3,190.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Trichodesmium erythraeum gi|499932459|ref|WP_011613193.1| 9,204.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Trichodesmium erythraeum gi|110168326|gb|ABG52866.1| 6,210.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Trichodesmium erythraeum gi|499932462|ref|WP_011613196.1| 6,210.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Trichodesmium thiebautii gi|57638725|gb|AAW55400.1| 2,131.0
Bacteria Cyanobacteria Cyanophyceae Anabaena minutissima gi|1450318848|gb|AXN93597.1| 10,Bacteria Cyanobacteria Cyanophyceae Trichodesmium thiebautii gi|57638727|gb|AAW55401.1| 2,134.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805661|ref|WP_168538622.1| 4,282.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1039198869|gb|OBQ39837.1| 6,179.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Bacteria Cyanobacteria Cyanophyceae Anabaena sphaerica gi|1909675424|ref|WP_190559141.1| 6,198.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Bacteria Cyanobacteria Cyanophyceae Anabaena sphaerica gi|1909677557|ref|WP_190561274.1| 3,163.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Bacteria Cyanobacteria Cyanophyceae Anabaena sphaerica gi|1951847915|ref|WP_199306724.1| 2,174.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Bacteria Cyanobacteria Cyanophyceae Anabaena subtropica gi|1909515486|ref|WP_190405310.1| 3,174.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Bacteria Cyanobacteria Cyanophyceae Anabaena subtropica gi|1909517396|ref|WP_190407220.1| 3,164.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Bacteria Cyanobacteria Cyanophyceae Anabaena subtropica gi|1909518865|ref|WP_190408689.1| 9,190.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Viridiplantae Streptophyta Magnoliopsida Arabidopsis arenosa gi|2065818552|gb|KAG7587082.1| 2,150.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Viridiplantae Streptophyta Magnoliopsida Arabidopsis suecica gi|2065767661|gb|KAG7536206.1| 2,162.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Viridiplantae Streptophyta Magnoliopsida Arabidopsis suecica gi|2065822665|gb|KAG7590164.1| 2,150.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Viridiplantae Streptophyta Magnoliopsida Arabidopsis suecica gi|2065822666|gb|KAG7590165.1| 2,150.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Viridiplantae Streptophyta Magnoliopsida Arabidopsis thaliana gi|332007982|gb|AED95365.1| 2,162.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Viridiplantae Streptophyta Magnoliopsida Arabidopsis thaliana gi|332007980|gb|AED95363.1| 2,162.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Viridiplantae Streptophyta Magnoliopsida Arabidopsis thaliana gi|2065818552|gb|KAG7587082.1| 2,150.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Chromista Ochrophyta Pelagophyceae Aureococcus anophagefferens gi|323446102|gb|EGB02402.1| 2,162.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Chromista Ochrophyta Pelagophyceae Aureococcus anophagefferens gi|323451787|gb|EGB07663.1| 2,119.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Chromista Ochrophyta Pelagophyceae Aureococcus anophagefferens gi|676397131|ref|XP_009041843.1| 2,129.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Chromista Myzozoa Dinophyceae Azadinium spinosum gi|712037591|gb|AIW63287.1| 3,178.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Chromista Myzozoa Dinophyceae Azadinium spinosum gi|712037587|gb|AIW63285.1| 2,165.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Chromista Myzozoa Dinophyceae Azadinium spinosum gi|712037593|gb|AIW63288.1| 2,182.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Plantae Chlorophyta Trebouxiophyceae Chlorella desiccata gi|2058347066|gb|KAG7186100.1| 33,180.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Plantae Chlorophyta Trebouxiophyceae Chlorella desiccata gi|2065913624|gb|KAG7668436.1| 33,180.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Plantae Chlorophyta Trebouxiophyceae Chlorella sorokiniana gi|1359821851|gb|PRW57359.1| 70,191.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Plantae Chlorophyta Trebouxiophyceae Chlorella sorokiniana gi|1359826553|gb|PRW61437.1| 43,195.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Plantae Chlorophyta Trebouxiophyceae Chlorella variabilis gi|307107568|gb|EFN55810.1| 50,161.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Plantae Chlorophyta Trebouxiophyceae Chlorella variabilis gi|552813157|ref|XP_005843883.1| 2,180.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Plantae Chlorophyta Trebouxiophyceae Chlorella variabilis gi|552830467|ref|XP_005847911.1| 2,126.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Bacteria Cyanobacteria Cyanophyceae Chroococcus sp. gi|2005186445|ref|WP_206815786.1| 6,243.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Bacteria Cyanobacteria Cyanophyceae Chroococcus sp. gi|2005185402|ref|WP_206814744.1| 7,223.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Bacteria Cyanobacteria Cyanophyceae Chroococcus sp. gi|1995721096|dbj|GFE68911.1| 3,261.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Chromista Haptophyta Prymnesiophyceae Emiliania huxleyi gi|485610972|gb|EOD09665.1| 66,182.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Chromista Haptophyta Prymnesiophyceae Emiliania huxleyi gi|551554211|ref|XP_005764373.1| 6,191.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Chromista Haptophyta Prymnesiophyceae Emiliania huxleyi gi|551619303|ref|XP_005790240.1| 10,145.0
Bacteria Cyanobacteria Cyanophyceae Anabaena sp. gi|1832805667|ref|WP_168538628.1| 5,Chromista Myzozoa Dinophyceae Gambierdiscus australes gi|1149076398|gb|AQS99171.1| 2,150.0
